-41.245
-10.6455
-0.125558
6.32492
45.8054
45.6281
44.628
51.1367
60.7255
86.4288
131.699
118.761
198.228
243.172
224.033
261.738
295.071
304.764
347.128
390.08
445.286
502.765
544.701
553.191
619.879
679.342
691.892
775.01
819.321
877.785
979.329
1056.8
1073.75
1145.39
1212.51
1308.92
1343.92
1447.57
1513.34
1633.86
1703.02
1746.82
1868.32
1910.76
2030.36
2135.37
